image_id,numeric_label,final_label,image_area,tissue_area,cell_area,chromatin_area,cell_area_ratio_over_tissue,cell_area_ratio_over_image,chromatin_area_ratio_over_tissue,chromatin_area_ratio_over_cell,number_of_components,largest_component_area,largest_component_ratio,mean_component_area,std_component_area,component_density_over_cell,granularity_index,chromatin_skeleton_length,chromatin_skeleton_length_ratio_over_cell,total_perimeter,compactness,centroid_x,centroid_y,image_mean_rgb_r,image_std_rgb_r,image_mean_rgb_g,image_std_rgb_g,image_mean_rgb_b,image_std_rgb_b,image_mean_hsv_h,image_std_hsv_h,image_mean_hsv_s,image_std_hsv_s,image_mean_hsv_v,image_std_hsv_v,image_mean_lab_l,image_std_lab_l,image_mean_lab_a,image_std_lab_a,image_mean_lab_b,image_std_lab_b,cell_mean_rgb_r,cell_std_rgb_r,cell_mean_rgb_g,cell_std_rgb_g,cell_mean_rgb_b,cell_std_rgb_b,cell_mean_hsv_h,cell_std_hsv_h,cell_mean_hsv_s,cell_std_hsv_s,cell_mean_hsv_v,cell_std_hsv_v,cell_mean_lab_l,cell_std_lab_l,cell_mean_lab_a,cell_std_lab_a,cell_mean_lab_b,cell_std_lab_b,chromatin_mean_rgb_r,chromatin_std_rgb_r,chromatin_mean_rgb_g,chromatin_std_rgb_g,chromatin_mean_rgb_b,chromatin_std_rgb_b,chromatin_mean_hsv_h,chromatin_std_hsv_h,chromatin_mean_hsv_s,chromatin_std_hsv_s,chromatin_mean_hsv_v,chromatin_std_hsv_v,chromatin_mean_lab_l,chromatin_std_lab_l,chromatin_mean_lab_a,chromatin_std_lab_a,chromatin_mean_lab_b,chromatin_std_lab_b,cell_number_of_components,cell_largest_component_area,cell_largest_component_ratio,cell_mean_component_area,cell_std_component_area,cell_component_density,cell_granularity_index,cell_skeleton_length,cell_skeleton_length_ratio,cell_total_perimeter,cell_compactness,cell_centroid_x,cell_centroid_y,chromatin_number_of_components,chromatin_largest_component_area,chromatin_largest_component_ratio,chromatin_mean_component_area,chromatin_std_component_area,chromatin_component_density,chromatin_granularity_index,chromatin_skeleton_length_ratio,chromatin_total_perimeter,chromatin_compactness,chromatin_centroid_x,chromatin_centroid_y
3088.png,0,NMF,16384,16305,5691,987,0.3490340386384544,0.34735107421875,0.0605335786568537,0.1734317343173431,13,357,0.3617021276595745,75.92308044433594,90.14215850830078,0.0022843085573712,0.0131712259371833,165,0.0289931470743278,492.0,0.0512385476418323,62.25770308123249,66.61904761904762,0.7080346,0.15123908,0.23739286,0.16562468,0.7016597,0.11971294,0.8352069,0.020544719,0.7001163,0.16354454,0.7260963,0.13401271,47.837723,13.427904,60.892254,8.113582,-37.911335,6.1224113,0.581679,0.108017266,0.11357025,0.073320985,0.6079617,0.08279565,0.8241696,0.015411516,0.82802546,0.09654946,0.61595005,0.08709687,37.15348,7.629099,61.244343,4.663932,-41.02905,3.63332,0.44888237,0.07086256,0.033482306,0.032449808,0.5110585,0.053069297,0.81147856,0.015443411,0.9396125,0.056654178,0.51409805,0.053266313,27.856104,4.57327,55.634098,3.9876266,-41.10485,4.082809,9,1214,0.2133192760499033,632.3333129882812,343.4831237792969,0.0005519779208831,0.0015814443858724,696,0.042686292548298,1627.6568542494924,0.026994342063439,73.51070840197694,13.78995057660626,13,357,0.3617021276595745,75.92308044433594,90.14215850830078,0.0022843085573712,0.0131712259371833,0.0289931470743278,492.0,0.0512385476418323,62.25770308123249,66.61904761904762
5626.png,1,AMF,16384,15847,4552,2195,0.2872467975011043,0.27783203125,0.1385120212027513,0.4822056239015817,3,2163,0.9854214123006834,731.6666870117188,1012.1216430664062,0.000659050966608,0.0013667425968109,202,0.0443760984182776,500.0,0.1103327339940735,66.30004623208507,62.5584835876098,0.6448465,0.26882932,0.36480257,0.22962251,0.7255688,0.16831,0.8015337,0.057777375,0.5572573,0.2271196,0.73891765,0.17692515,50.97763,22.182781,44.76727,10.767379,-36.545116,13.270578,0.28645298,0.17347875,0.09877149,0.08754728,0.51641446,0.12989737,0.7404659,0.034029745,0.8372325,0.1258074,0.51693,0.13067158,22.995386,12.105289,44.856415,6.5285277,-49.796795,7.0164733,0.13849129,0.064588115,0.02463457,0.025982244,0.4042939,0.0734471,0.716297,0.016411016,0.9461933,0.053765018,0.4042939,0.0734471,12.419975,4.8780904,39.5342,4.4564085,-49.204987,5.6408997,2,3675,0.8073374340949033,2276.0,1399.0,0.0001262068530321,0.000439367311072,246,0.0155234429229507,577.0,0.1718147684237869,67.04136054421768,59.089795918367344,3,2163,0.9854214123006834,731.6666870117188,1012.1216430664062,0.000659050966608,0.0013667425968109,0.0443760984182776,500.0,0.1103327339940735,66.30004623208507,62.5584835876098
1320.png,0,NMF,16384,16278,5650,1033,0.3470942376213294,0.3448486328125,0.0634598845066961,0.1828318584070796,18,266,0.2575024201355276,57.38888931274414,69.98899841308594,0.0031858407079646,0.0174249757986447,164,0.0290265486725663,546.0,0.0435436569812858,63.66541353383459,61.43233082706767,0.5669561,0.17569093,0.18433394,0.16511235,0.5921319,0.1532168,0.8226861,0.019444907,0.73344594,0.16502269,0.6012815,0.15922365,38.487476,15.400312,53.026535,7.950816,-36.170383,5.628556,0.43046412,0.09646692,0.079500616,0.053349692,0.47655317,0.08405664,0.81369287,0.016896078,0.8462994,0.087499395,0.4789601,0.0847601,27.290728,7.0700064,50.226055,5.5433564,-36.366238,4.3656178,0.30960387,0.07491292,0.027726514,0.025021855,0.3723368,0.06414347,0.8021513,0.019000316,0.9315984,0.060774963,0.37296402,0.0640162,18.425257,5.303546,43.03661,5.4629908,-33.725895,4.1956224,6,2025,0.3584070796460177,941.6666870117188,547.95849609375,0.0003685956505713,0.0010619469026548,596,0.0366138346234181,1462.0,0.0332172417013635,52.30814814814815,22.410864197530863,18,266,0.2575024201355276,57.38888931274414,69.98899841308594,0.0031858407079646,0.0174249757986447,0.0290265486725663,546.0,0.0435436569812858,63.66541353383459,61.43233082706767
3774.png,1,AMF,16384,13884,3418,948,0.2461826562950158,0.2086181640625,0.0682800345721694,0.2773551784669397,5,289,0.3048523206751055,189.6000061035156,90.37831115722656,0.0014628437682855,0.0052742616033755,142,0.0415447630193095,390.0,0.0783229411072485,57.63321799307958,40.57439446366782,0.70001984,0.23100656,0.46329406,0.26625916,0.6003749,0.21637806,0.8721429,0.14819245,0.40678957,0.22732237,0.7044746,0.22359781,56.517727,24.231066,29.158686,12.446413,-8.661293,6.898298,0.4214135,0.18358573,0.16999559,0.11162646,0.3552577,0.12585406,0.85896593,0.08151843,0.6625844,0.1746095,0.43400028,0.16999339,28.372395,14.217054,34.289047,8.919167,-14.399595,7.165811,0.20197237,0.11481692,0.03786288,0.039518323,0.2055256,0.08413179,0.8024667,0.12132669,0.8623646,0.15708609,0.22823706,0.101135395,10.923911,7.484302,25.75015,10.828418,-16.453892,7.355816,4,1727,0.505266237565828,854.5,521.6112060546875,0.0002881014116969,0.0011702750146284,327,0.0235522904062229,842.2071067811866,0.0605541787927394,64.56572090330052,38.80370584829184,5,289,0.3048523206751055,189.6000061035156,90.37831115722656,0.0014628437682855,0.0052742616033755,0.0415447630193095,390.0,0.0783229411072485,57.63321799307958,40.57439446366782
5961.png,0,NMF,16384,16259,6028,1102,0.370748508518359,0.367919921875,0.0677778461159973,0.1828135368281353,4,563,0.5108892921960072,275.5,208.73487854003903,0.0006635700066357,0.0036297640653357,65,0.0107830126078301,291.0,0.1635330288615369,62.09058614564831,14.232682060390763,0.47909006,0.21620914,0.30945563,0.16746932,0.7667118,0.13668123,0.72847927,0.036390252,0.6235516,0.16497529,0.76671237,0.13668165,43.980076,16.572037,44.14694,8.424049,-54.161396,9.7734785,0.26426348,0.13026214,0.15179299,0.087620065,0.6365262,0.117060475,0.70354044,0.021712579,0.7803382,0.11119376,0.6365262,0.117060475,27.714397,9.776955,45.58243,6.2091904,-61.12338,5.1457148,0.07065413,0.06967714,0.0271578,0.033526383,0.4497072,0.08014865,0.6821981,0.017086513,0.95018226,0.06073982,0.4497072,0.08014865,12.655571,5.0555,41.51921,4.9508243,-56.425354,5.5050225,7,1394,0.2312541473125414,861.1428833007812,416.5537109375,0.0004305307829509,0.0011612475116124,398,0.0244787502306414,1131.0,0.059218567532435,54.42754662840746,12.456241032998566,4,563,0.5108892921960072,275.5,208.73487854003903,0.0006635700066357,0.0036297640653357,0.0107830126078301,291.0,0.1635330288615369,62.09058614564831,14.232682060390763
5309.png,0,NMF,16384,15349,4991,1146,0.3251677633722066,0.30462646484375,0.0746628444849827,0.2296133039471048,8,411,0.3586387434554974,143.25,132.43653869628906,0.001602885193348,0.0069808027923211,176,0.0352634742536565,503.0,0.0569191638402413,39.1338199513382,88.39172749391727,0.6946574,0.2139461,0.41322044,0.24094723,0.5792761,0.19154479,0.89549464,0.07228423,0.467019,0.21602476,0.69637305,0.21070656,53.47318,21.862013,34.421288,9.881528,-10.316885,6.494776,0.45982036,0.14925256,0.15872315,0.102936506,0.37345535,0.102827124,0.8751211,0.03475796,0.69868886,0.15258114,0.4643432,0.14316122,29.772795,11.991608,39.64164,5.9204955,-15.325658,5.6888976,0.27764454,0.09360808,0.036228284,0.03809762,0.2492215,0.06735444,0.84684676,0.037352104,0.8970356,0.10212695,0.28931272,0.08424538,14.892589,6.6552086,34.327137,7.238122,-17.88837,5.735829,8,1153,0.2310158284912843,623.875,353.46441650390625,0.0005212065932634,0.001602885193348,374,0.0243664082350641,1080.0,0.0537712240537265,100.72246313963574,108.04856895056376,8,411,0.3586387434554974,143.25,132.43653869628906,0.001602885193348,0.0069808027923211,0.0352634742536565,503.0,0.0569191638402413,39.1338199513382,88.39172749391727
379.png,0,NMF,16384,16202,5618,3363,0.3467473151462782,0.3428955078125,0.207566967041106,0.5986116055535777,19,856,0.2545346416889681,177.0,198.5484161376953,0.0033819864720541,0.0056497175141242,504,0.0897116411534353,1345.0,0.0233610394417378,117.07476635514018,71.25116822429906,0.60507375,0.20533432,0.24241957,0.18664126,0.65933716,0.1630117,0.8118146,0.033812195,0.678945,0.18470816,0.6682895,0.16927455,43.17815,17.541843,52.521038,9.591534,-38.931362,8.373289,0.45646793,0.16883938,0.12830226,0.115549095,0.54767805,0.13466218,0.79695356,0.026392076,0.7968018,0.13412632,0.5518299,0.14001599,31.1355,12.859859,50.682064,6.8150845,-41.295578,6.401477,0.35503903,0.08973518,0.06526912,0.045597,0.46973324,0.08027499,0.78608954,0.020587489,0.87058103,0.0843168,0.4700915,0.08024286,23.49315,6.422337,47.41282,5.540314,-41.568634,5.6763062,3,4585,0.816126735493058,1872.6666259765625,1949.7066650390625,0.0001851623256388,0.0005339978640085,416,0.0256758424885816,908.6213203435595,0.0855117417922781,78.5629225736096,82.41003271537623,19,856,0.2545346416889681,177.0,198.5484161376953,0.0033819864720541,0.0056497175141242,0.0897116411534353,1345.0,0.0233610394417378,117.07476635514018,71.25116822429906
11645.png,0,NMF,16384,16168,7315,3402,0.4524369124195943,0.44647216796875,0.2104156358238496,0.4650717703349282,10,1012,0.297472075249853,340.20001220703125,369.7127990722656,0.0013670539986329,0.0029394473838918,570,0.0779220779220779,1313.0,0.0247978895386459,65.1403162055336,63.705533596837945,0.58669096,0.20954154,0.29539362,0.19423155,0.7065428,0.13691883,0.78383154,0.04572357,0.6157872,0.20433316,0.7085476,0.13828777,45.91355,17.288734,47.616886,12.674597,-41.960453,10.882926,0.46765438,0.19919547,0.1759731,0.15048921,0.62038773,0.12521605,0.77401423,0.047330864,0.74359816,0.17170191,0.62220997,0.12628682,35.262337,14.447454,50.111023,11.6636095,-46.12251,9.637303,0.3459517,0.16001649,0.08022984,0.057083935,0.5351428,0.08043998,0.76232904,0.04847768,0.8566659,0.10021486,0.5368277,0.080403745,25.564882,8.336694,49.858593,8.616443,-48.791435,8.826748,1,7315,1.0,7315.0,0.0,6.185056902523504e-05,0.0001367053998632,666,0.0411924789708065,1312.6213203435595,0.0533513344162247,73.2647983595352,74.60164046479836,10,1012,0.297472075249853,340.20001220703125,369.7127990722656,0.0013670539986329,0.0029394473838918,0.0779220779220779,1313.0,0.0247978895386459,65.1403162055336,63.705533596837945
5894.png,1,AMF,16384,15303,5320,921,0.3476442527608965,0.32470703125,0.0601842775926289,0.1731203007518797,5,534,0.5798045602605864,184.1999969482422,191.92123413085935,0.0009398496240601,0.00542888165038,102,0.019172932330827,323.0,0.1109339429671979,63.28277153558052,62.9625468164794,0.7106798,0.22220431,0.37437585,0.23172376,0.76523304,0.14050494,0.81306565,0.044253405,0.5576714,0.22125418,0.7809771,0.14836153,54.47325,19.90027,49.271393,14.610047,-36.915405,13.820294,0.47645947,0.18116774,0.15971941,0.08853957,0.6304513,0.12173521,0.7777365,0.038401134,0.76589173,0.113954134,0.63280416,0.12313803,34.558395,11.878389,53.655533,8.188977,-48.706238,8.161115,0.20899901,0.146107,0.03800217,0.04066793,0.45146495,0.14171807,0.72844404,0.038808357,0.9322947,0.07127465,0.45147535,0.14172146,16.783632,9.603636,42.413307,12.480118,-49.248566,10.095268,4,1854,0.3484962406015037,1330.0,390.2947692871094,0.0002613866562112,0.0007518796992481,360,0.023524799059008,909.0,0.0809084217940274,36.71305285868392,113.70604099244876,5,534,0.5798045602605864,184.1999969482422,191.92123413085935,0.0009398496240601,0.00542888165038,0.019172932330827,323.0,0.1109339429671979,63.28277153558052,62.9625468164794
10375.png,1,AMF,16384,15773,6191,1585,0.3925061814493121,0.37786865234375,0.1004881759969568,0.2560167985785818,20,252,0.1589905362776025,79.25,69.327392578125,0.0032304958811177,0.0126182965299684,272,0.0439347439832014,810.0,0.0303577159331798,34.714285714285715,45.99206349206349,0.67231196,0.18814029,0.31620392,0.22890481,0.69753706,0.16016532,0.8220718,0.04518928,0.6008282,0.22029549,0.7063906,0.16588178,49.62176,18.989511,49.68267,11.518212,-34.4333,9.2961235,0.49364772,0.10806366,0.11934417,0.08325304,0.55044526,0.09399354,0.81167233,0.015367966,0.80120224,0.11509575,0.5521113,0.09513212,32.538628,8.530012,53.581394,4.425726,-39.591114,4.3882627,0.3830429,0.06878647,0.039022796,0.034067072,0.45487013,0.062085778,0.8045728,0.015005838,0.9206243,0.06716965,0.45533505,0.062152267,23.809996,4.905287,49.745293,4.447187,-38.640602,4.3630443,8,1478,0.2387336456146018,773.875,490.2556457519531,0.0005071958409941,0.0012921983524471,559,0.035440309389463,1446.0,0.0372078077136994,102.82882273342356,27.26184032476319,20,252,0.1589905362776025,79.25,69.327392578125,0.0032304958811177,0.0126182965299684,0.0439347439832014,810.0,0.0303577159331798,34.714285714285715,45.99206349206349
268.png,0,NMF,16384,15988,5310,1335,0.3321240930698023,0.3240966796875,0.0835001250938203,0.2514124293785311,17,239,0.1790262172284644,78.52941131591797,78.03703308105469,0.003201506591337,0.0127340823970037,220,0.0414312617702448,685.0,0.035752794011763,92.5774058577406,57.13389121338912,0.5577157,0.21007659,0.25600377,0.20119527,0.69008714,0.14579298,0.7851224,0.03312398,0.6682149,0.19774474,0.6925746,0.14735821,42.61989,18.27779,50.016647,10.187657,-44.762512,10.8796625,0.37507224,0.1173193,0.11497368,0.073165484,0.57611287,0.0929495,0.760256,0.019509945,0.8140877,0.102989495,0.5761161,0.09294803,28.130264,8.563335,49.932602,5.0572395,-51.001083,4.6548886,0.23251612,0.066977374,0.03662507,0.032117497,0.46998224,0.06385895,0.7415977,0.015444579,0.92766315,0.061621945,0.46998543,0.06385915,17.871597,4.75711,45.216473,4.02669,-51.069588,4.431217,4,3886,0.7318267419962335,1327.5,1478.7786865234375,0.0002501876407305,0.0007532956685499,392,0.0245183887915936,814.0,0.1007060531036215,77.82861554297479,79.49613998970663,17,239,0.1790262172284644,78.52941131591797,78.03703308105469,0.003201506591337,0.0127340823970037,0.0414312617702448,685.0,0.035752794011763,92.5774058577406,57.13389121338912
5416.png,1,AMF,16384,14958,5680,1728,0.379729910415831,0.3466796875,0.1155234657039711,0.304225352112676,14,357,0.2065972222222222,123.42857360839844,113.26436614990234,0.0024647887323943,0.0081018518518518,270,0.0475352112676056,779.0,0.0357831597100602,68.73669467787114,66.10644257703082,0.63720846,0.23785844,0.3851736,0.25075063,0.5476802,0.20206049,0.86961687,0.12480775,0.47308165,0.21987967,0.64438516,0.22802216,49.567345,23.53711,32.1416,10.401275,-11.525041,7.802913,0.4077277,0.15899459,0.16024335,0.10520413,0.36440173,0.109928966,0.85274893,0.048765,0.6667266,0.16264455,0.4228328,0.14380904,27.496292,12.672603,35.022526,6.840137,-17.457273,6.5241747,0.24131376,0.10156244,0.04704004,0.04125421,0.24527122,0.06822087,0.8220973,0.052872874,0.85344344,0.11743304,0.27100283,0.08246063,13.585288,6.8983703,30.318748,8.159451,-19.358086,6.4948206,9,1162,0.2045774647887324,631.111083984375,207.61795043945312,0.0006016847172081,0.0015845070422535,468,0.0312876052948255,1366.242640687119,0.0382386479929306,98.90877796901891,98.30550774526678,14,357,0.2065972222222222,123.42857360839844,113.26436614990234,0.0024647887323943,0.0081018518518518,0.0475352112676056,779.0,0.0357831597100602,68.73669467787114,66.10644257703082
4659.png,0,NMF,16384,10499,3048,858,0.2903133631774455,0.18603515625,0.0817220687684541,0.281496062992126,7,330,0.3846153846153846,122.57142639160156,127.77754974365234,0.0022965879265091,0.0081585081585081,182,0.0597112860892388,488.0,0.0452749008462114,22.366666666666667,25.972727272727276,0.72362745,0.24091542,0.65047973,0.25835198,0.7303023,0.20473237,0.7219036,0.2710027,0.17697194,0.17275788,0.7503596,0.21049537,69.45706,24.244886,11.12496,8.0100155,-8.361366,9.151056,0.4020585,0.18061309,0.31520274,0.15643446,0.48109016,0.14595857,0.75789106,0.073435925,0.39722088,0.17825761,0.48691788,0.15250933,37.578644,16.630665,18.573904,5.3690357,-20.586554,7.647022,0.22385608,0.10047728,0.15964903,0.0810079,0.34280434,0.09382857,0.7255044,0.04874904,0.5757012,0.18226168,0.34332573,0.0933338,20.675608,9.394539,19.159807,5.503747,-25.06784,6.595161,6,937,0.3074146981627296,508.0,316.4701232910156,0.0005714829983807,0.0019685039370078,235,0.0223830841032479,735.2071067811866,0.0708606992791022,89.66488794023479,18.26574172892209,7,330,0.3846153846153846,122.57142639160156,127.77754974365234,0.0022965879265091,0.0081585081585081,0.0597112860892388,488.0,0.0452749008462114,22.366666666666667,25.972727272727276
11497.png,0,NMF,16384,10375,1976,700,0.1904578313253012,0.12060546875,0.0674698795180722,0.354251012145749,3,476,0.68,233.3333282470703,190.0269012451172,0.0015182186234817,0.0042857142857142,119,0.0602226720647773,302.0,0.0964481758481143,56.97689075630253,86.79411764705883,0.7570255,0.21899563,0.6143535,0.27929923,0.83512336,0.16603883,0.77541757,0.032730605,0.31297523,0.2557334,0.8353678,0.1661576,69.40642,23.74328,24.383003,15.602275,-23.64911,14.708061,0.38109756,0.17495535,0.14190966,0.10784799,0.5515181,0.14658296,0.76082873,0.032761622,0.7778139,0.1486842,0.5515271,0.14656818,28.822664,13.220263,45.541904,9.223587,-45.58385,6.896748,0.19941585,0.118230544,0.030209519,0.034921784,0.3991748,0.12163785,0.73776305,0.03480447,0.93983793,0.06790919,0.39920023,0.12161745,14.687702,8.061285,39.256935,11.361944,-44.08958,9.638017,1,1976,1.0,1976.0,0.0,9.63855421686747e-05,0.0005060728744939,120,0.0115662650602409,294.2071067811865,0.2868735355380546,59.69230769230769,75.332995951417,3,476,0.68,233.3333282470703,190.0269012451172,0.0015182186234817,0.0042857142857142,0.0602226720647773,302.0,0.0964481758481143,56.97689075630253,86.79411764705883
1505.png,0,NMF,16384,16360,1945,932,0.1188875305623471,0.11871337890625,0.0569682151589242,0.4791773778920308,9,552,0.592274678111588,103.55555725097656,180.59539794921875,0.0046272493573264,0.009656652360515,169,0.0868894601542416,414.0,0.0683321513488223,15.597826086956522,99.1177536231884,0.7637994,0.14195833,0.39512745,0.16071054,0.75761235,0.11398658,0.8375381,0.019925231,0.51557314,0.1594484,0.7791239,0.123274535,56.9704,13.376725,49.83606,6.50199,-31.75553,7.036467,0.52222776,0.15038121,0.12164722,0.12431993,0.5764437,0.116484396,0.8140507,0.0213388,0.8213426,0.15917145,0.5825829,0.122710444,34.43879,11.847611,55.51817,5.3189945,-40.48725,5.7977285,0.407186,0.09087195,0.027947772,0.0369976,0.49282584,0.073946156,0.8020704,0.016468434,0.9504073,0.06437749,0.49315602,0.07409416,25.425406,6.120418,53.294437,5.7040744,-42.11125,4.270485,6,729,0.3748071979434447,324.1666564941406,209.17091369628903,0.0003667481662591,0.0030848329048843,234,0.0143031784841075,594.2071067811866,0.0692235370510559,15.030178326474624,98.84910836762688,9,552,0.592274678111588,103.55555725097656,180.59539794921875,0.0046272493573264,0.009656652360515,0.0868894601542416,414.0,0.0683321513488223,15.597826086956522,99.1177536231884
5049.png,0,NMF,16384,12677,3648,1211,0.287765244142936,0.22265625,0.0955273329652125,0.3319627192982456,9,218,0.1800165152766308,134.55555725097656,69.80784606933594,0.0024671052631578,0.0074318744838976,137,0.0375548245614035,501.0,0.0606287417738931,94.77064220183486,89.04587155963303,0.70125943,0.23737714,0.54392,0.275496,0.66234887,0.21736953,0.8097674,0.21390244,0.2945405,0.21186937,0.7114043,0.2239006,61.70017,25.22216,20.947083,11.118188,-10.107873,8.273608,0.37968454,0.16612099,0.19844219,0.119338945,0.38405362,0.1274856,0.8079779,0.12969612,0.5567087,0.20325501,0.41068447,0.14571364,28.662838,13.981261,28.451735,7.4394135,-18.944965,7.140918,0.19642538,0.10651089,0.06118416,0.052399013,0.2445733,0.09814567,0.7380649,0.1968062,0.74256104,0.23908113,0.2506847,0.10100366,12.48058,7.6111507,25.030783,9.868583,-21.234138,8.60279,9,690,0.1891447368421052,405.3333435058594,211.3091583251953,0.0007099471483789,0.0024671052631578,330,0.0260313954405616,1012.4142135623732,0.0447247813695375,98.81014492753624,23.142028985507245,9,218,0.1800165152766308,134.55555725097656,69.80784606933594,0.0024671052631578,0.0074318744838976,0.0375548245614035,501.0,0.0606287417738931,94.77064220183486,89.04587155963303
9952.png,0,NMF,16384,16209,5249,590,0.3238324387685853,0.32037353515625,0.0363995311246838,0.1124023623547342,8,364,0.6169491525423729,73.75,116.60804748535156,0.0015240998285387,0.0135593220338983,70,0.0133358734997142,242.0,0.1265992531669953,61.77197802197802,64.93956043956044,0.6796936,0.19883399,0.27006486,0.18364216,0.72467196,0.1469985,0.8159037,0.03769054,0.66615754,0.17718601,0.7373255,0.15403187,48.164223,16.513906,57.10555,10.785879,-40.773106,8.529141,0.5118737,0.16582969,0.13360223,0.088129945,0.60691273,0.1274102,0.79796773,0.03030615,0.8008634,0.11023027,0.6105284,0.12961596,34.642994,11.406865,56.120213,9.220143,-44.79599,6.560689,0.2215742,0.13399014,0.024662819,0.033092644,0.37283486,0.13838695,0.7571348,0.032798637,0.9507715,0.064689286,0.37333885,0.13864276,14.492849,9.420914,38.701607,12.5831585,-39.729298,10.414719,6,1629,0.3103448275862069,874.8333129882812,542.6261596679688,0.0003701647233018,0.001143074871404,455,0.0280708248503917,1197.0,0.0460360587871595,77.3548189073051,106.31553100061387,8,364,0.6169491525423729,73.75,116.60804748535156,0.0015240998285387,0.0135593220338983,0.0133358734997142,242.0,0.1265992531669953,61.77197802197802,64.93956043956044
10647.png,0,NMF,16384,16228,5506,682,0.3392901158491496,0.3360595703125,0.0420261276805521,0.1238648746821649,15,278,0.407624633431085,45.46666717529297,66.20056915283203,0.0027243007628042,0.0219941348973607,93,0.0168906647293861,347.0,0.0711762805022295,63.72302158273381,66.54676258992805,0.7195154,0.16413963,0.26353317,0.19308677,0.6860471,0.15289928,0.8444188,0.02231288,0.6738254,0.18352452,0.7289342,0.15772061,49.12387,15.612717,58.043827,9.647117,-33.33941,7.1412473,0.58908546,0.11941661,0.12393141,0.08633837,0.5722386,0.10407612,0.83841366,0.01960014,0.8108967,0.10649327,0.60383415,0.10984129,37.217037,8.857849,59.262196,5.8781524,-35.259716,5.819333,0.42736685,0.10185631,0.031471223,0.035563275,0.44906217,0.08055897,0.8234799,0.023777835,0.9401174,0.066520385,0.46370637,0.0822976,25.636578,6.6428347,51.99244,6.7157865,-34.56107,6.1374393,13,1179,0.2141300399564112,423.5384521484375,278.5212707519531,0.0008010845452304,0.0023610606610969,581,0.0358023169829923,1549.8284271247462,0.0288057260464303,79.10856658184902,109.55894826123834,15,278,0.407624633431085,45.46666717529297,66.20056915283203,0.0027243007628042,0.0219941348973607,0.0168906647293861,347.0,0.0711762805022295,63.72302158273381,66.54676258992805
2928.png,0,NMF,16384,16287,5766,1038,0.3540246822619267,0.3519287109375,0.0637318106465279,0.1800208116545265,20,160,0.1541425818882466,51.900001525878906,52.39742660522461,0.0034686090877558,0.0192678227360308,162,0.028095733610822,557.0,0.0420433029524827,5.69375,54.96875,0.7316208,0.15725201,0.28796482,0.18599395,0.7217685,0.1264838,0.83740455,0.021535512,0.64517236,0.18082494,0.7479267,0.14031272,50.970615,14.750007,57.901707,9.304331,-35.905743,7.499394,0.6001457,0.12644371,0.14477561,0.1069558,0.61898446,0.09762712,0.82644004,0.018213745,0.788516,0.12843421,0.6316152,0.10585479,39.07016,9.766895,59.968388,5.784562,-39.58491,5.1336555,0.45025757,0.09238009,0.037357174,0.039803535,0.5032935,0.069174506,0.81388915,0.018715203,0.93303066,0.06952101,0.508424,0.07266592,27.827982,5.998262,55.130905,5.5299716,-39.846134,5.0492215,5,3285,0.5697190426638917,1153.199951171875,1228.3538818359375,0.0003069933075458,0.0008671522719389,631,0.038742555412292,1511.8284271247462,0.031701476332307,51.236225266362254,91.91202435312024,20,160,0.1541425818882466,51.900001525878906,52.39742660522461,0.0034686090877558,0.0192678227360308,0.028095733610822,557.0,0.0420433029524827,5.69375,54.96875
7667.png,0,NMF,16384,12018,3999,1361,0.3327508736894658,0.24407958984375,0.1132467964719587,0.3403350837709427,6,346,0.2542248346803821,226.8333282470703,127.87026977539062,0.0015003750937734,0.0044085231447465,184,0.0460115028757189,475.0,0.0758020184205776,61.50289017341041,64.3699421965318,0.72448736,0.2407298,0.5286236,0.30181715,0.8075437,0.14750174,0.8033061,0.05807123,0.3995552,0.28701183,0.81187654,0.15051766,63.521473,24.931875,32.485943,17.630306,-29.114975,19.20227,0.392545,0.14265469,0.1464037,0.098897375,0.616395,0.0927353,0.7547134,0.025848042,0.77976817,0.13572888,0.6167922,0.093464054,30.938776,10.260899,49.905033,4.1416035,-52.728043,6.7327595,0.25407377,0.09203406,0.040860828,0.041158646,0.5249381,0.0742302,0.73899966,0.02108045,0.928739,0.07039392,0.5249381,0.0742302,20.377333,5.8389244,49.106953,4.6626673,-55.79528,4.7001357,5,1555,0.3888472118029507,799.7999877929688,474.62213134765625,0.0004160426027625,0.0012503125781445,189,0.0157264103844233,656.2071067811866,0.1167022983307533,18.268167202572343,46.210289389067526,6,346,0.2542248346803821,226.8333282470703,127.87026977539062,0.0015003750937734,0.0044085231447465,0.0460115028757189,475.0,0.0758020184205776,61.50289017341041,64.3699421965318
